Date,Volume
2018-05-31,49386800
2018-06-01,42196800
2018-06-04,64202400
2018-06-05,39171200
2018-06-06,37135600
2018-06-07,36944800
2018-06-08,36045600
2018-06-11,26537200
2018-06-12,31916000
2018-06-13,33820800
2018-06-14,43001600
2018-06-15,43226000
2018-06-18,35626800
2018-06-19,59493200
2018-06-20,36978000
2018-06-21,35951600
2018-06-22,43416000
2018-06-25,66581600
2018-06-26,47888400
2018-06-27,45389200
2018-06-28,33801200
2018-06-29,39230000
2018-07-02,35757200
2018-07-03,22273200
2018-07-05,30621600
2018-07-06,29635200
2018-07-09,30388000
2018-07-10,36001600
2018-07-11,36750800
2018-07-12,34550800
2018-07-13,24698800
2018-07-16,19703600
2018-07-17,36213600
2018-07-18,27764000
2018-07-19,23575200
2018-07-20,22235200
2018-07-23,30158400
2018-07-24,35462000
2018-07-25,31911200
2018-07-26,32512400
2018-07-27,29542000
2018-07-30,34034000
2018-07-31,28398800
2018-08-01,28355600
2018-08-02,26966800
2018-08-03,21428800
2018-08-06,20750800
2018-08-07,25813200
2018-08-08,26210000
2018-08-09,20428000
2018-08-10,25639600
2018-08-13,37520800
2018-08-14,46622000
2018-08-15,59113600
2018-08-16,80126000
2018-08-17,114318800
2018-08-20,85438800
2018-08-21,67398800
2018-08-22,74985600
2018-08-23,72068400
2018-08-24,53151200
2018-08-27,50577600
2018-08-28,47538400
2018-08-29,42010800
2018-08-30,34660800
2018-08-31,30659200
2018-09-04,39172000
2018-09-05,39315600
2018-09-06,32279600
2018-09-07,29542000
2018-09-10,22014000
2018-09-11,24311200
2018-09-12,41909200
2018-09-13,30553600
2018-09-14,38693600
2018-09-17,20552800
2018-09-18,29952000
2018-09-19,22486000
2018-09-20,43058400
2018-09-21,43512800
2018-09-24,29391200
2018-09-25,28038800
2018-09-26,26854800
2018-09-27,21442800
