Date,Volume
2018-05-04,68872000
2018-05-07,76038000
2018-05-08,61358000
2018-05-09,72746000
2018-05-10,56350000
2018-05-11,45278000
2018-05-14,50190000
2018-05-15,101550000
2018-05-16,51412000
2018-05-17,42952000
2018-05-18,52852000
2018-05-21,58504000
2018-05-22,42312000
2018-05-23,67238000
2018-05-24,68600000
2018-05-25,53968000
2018-05-29,76930000
2018-05-30,58148000
2018-05-31,63326000
2018-06-01,66268000
2018-06-04,63754000
2018-06-05,95644000
2018-06-06,109464000
2018-06-07,75314000
2018-06-08,59102000
2018-06-11,46710000
2018-06-12,45184000
2018-06-13,66550000
2018-06-14,63488000
2018-06-15,95552000
2018-06-18,62154000
2018-06-19,85802000
2018-06-20,86652000
2018-06-21,98822000
2018-06-22,81502000
2018-06-25,150224000
2018-06-26,87732000
2018-06-27,97444000
2018-06-28,90594000
2018-06-29,90870000
2018-07-02,63714000
2018-07-03,43546000
2018-07-05,59662000
2018-07-06,53006000
2018-07-09,60240000
2018-07-10,60058000
2018-07-11,64196000
2018-07-12,90654000
2018-07-13,87664000
2018-07-16,109324000
2018-07-17,113658000
2018-07-18,97238000
2018-07-19,93538000
2018-07-20,77688000
2018-07-23,77770000
2018-07-24,85574000
2018-07-25,74764000
2018-07-26,198488000
2018-07-27,193620000
2018-07-30,131246000
2018-07-31,114774000
2018-08-01,83062000
2018-08-02,87094000
2018-08-03,69210000
2018-08-06,67836000
2018-08-07,67550000
2018-08-08,79260000
2018-08-09,97208000
2018-08-10,72798000
2018-08-13,110630000
2018-08-14,79722000
2018-08-15,154014000
2018-08-16,79142000
2018-08-17,82086000
2018-08-20,57240000
2018-08-21,62112000
2018-08-22,61610000
2018-08-23,71260000
2018-08-24,56018000
2018-08-27,71380000
2018-08-28,62014000
2018-08-29,130636000
2018-08-30,145546000
2018-08-31,84088000
2018-09-04,114422000
2018-09-05,164412000
2018-09-06,149774000
2018-09-07,97852000
2018-09-10,90896000
2018-09-11,100672000
2018-09-12,88280000
2018-09-13,72430000
2018-09-14,72840000
2018-09-17,141004000
2018-09-18,85374000
2018-09-19,81136000
2018-09-20,63098000
2018-09-21,137118000
2018-09-24,84274000
2018-09-25,90768000
2018-09-26,86270000
2018-09-27,86588000
